CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
,19700,19700,"Deming, NM","Deming, NM Micro Area",M2,2,G3110,7679791940,431978,+32.1845231,-107.7471911
233,24060,24060,"Glenwood Springs, CO","Glenwood Springs, CO Micro Area",M2,2,G3110,10148533053,27895304,+39.5095415,-107.6673111
233,20780,20780,"Edwards, CO","Edwards, CO Micro Area",M2,2,G3110,4362874440,18843976,+39.6269919,-106.6951694
106,21580,21580,"Española, NM","Española, NM Micro Area",M2,2,G3110,15179502714,91455675,+36.5096687,-106.6939829
106,10740,10740,"Albuquerque, NM","Albuquerque, NM Metro Area",M1,1,G3110,24041256743,37921741,+35.1166033,-106.4565347
106,31060,31060,"Los Alamos, NM","Los Alamos, NM Micro Area",M2,2,G3110,282741305,229939,+35.8700469,-106.3079679
,10460,10460,"Alamogordo, NM","Alamogordo, NM Micro Area",M2,2,G3110,17128142410,37012231,+32.5887764,-105.7810785
,23940,23940,"Gillette, WY","Gillette, WY Micro Area",M2,2,G3110,12437852902,10357549,+44.1919995,-105.5170141
238,21340,21340,"El Paso, TX","El Paso, TX Metro Area",M1,1,G3110,14461646726,7634538,+31.5273940,-105.5213326
,22660,22660,"Fort Collins, CO","Fort Collins, CO Metro Area",M1,1,G3110,6723986975,98048035,+40.6580933,-105.4867638
216,19740,19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area",M1,1,G3110,21615642000,147293259,+39.4347492,-104.9012090
216,24540,24540,"Greeley, CO","Greeley, CO Metro Area",M1,1,G3110,10326656276,76677079,+40.5536965,-104.3942215
,22820,22820,"Fort Morgan, CO","Fort Morgan, CO Micro Area",M2,2,G3110,3316439900,34663099,+40.2631674,-103.8122852
,26020,26020,"Hobbs, NM","Hobbs, NM Micro Area",M2,2,G3110,11372051343,8468321,+32.7956865,-103.4132707
,19860,19860,"Dickinson, ND","Dickinson, ND Micro Area",M2,2,G3110,3456990389,14119172,+46.8170312,-102.6620262
,11380,11380,"Andrews, TX","Andrews, TX Micro Area",M2,2,G3110,3886770077,957039,+32.3122581,-102.6402058
,25820,25820,"Hereford, TX","Hereford, TX Micro Area",M2,2,G3110,3876866567,3926557,+34.9407663,-102.6075637
372,33260,33260,"Midland, TX","Midland, TX Metro Area",M1,1,G3110,4701543644,6452583,+32.0923594,-101.9945395
108,11100,11100,"Amarillo, TX","Amarillo, TX Metro Area",M1,1,G3110,13338829042,87118916,+35.2480011,-101.9086668
,20300,20300,"Dumas, TX","Dumas, TX Micro Area",M2,2,G3110,2330188757,25718180,+35.8356759,-101.8905018
352,31180,31180,"Lubbock, TX","Lubbock, TX Metro Area",M1,1,G3110,6961014817,21260554,+33.4703271,-101.6488249
,25100,25100,"Guymon, OK","Guymon, OK Micro Area",M2,2,G3110,5286917499,19215617,+36.7463169,-101.4838549
,33500,33500,"Minot, ND","Minot, ND Micro Area",M2,2,G3110,12339227195,248796580,+48.3202424,-101.1980099
,19620,19620,"Del Rio, TX","Del Rio, TX Micro Area",M2,2,G3110,8144863832,227711349,+29.8752853,-101.1433237
,23780,23780,"Garden City, KS","Garden City, KS Micro Area",M2,2,G3110,5626814834,2927999,+38.0254528,-100.9706954
,30580,30580,"Liberal, KS","Liberal, KS Micro Area",M2,2,G3110,1655865960,2777350,+37.1806229,-100.8549323
,20580,20580,"Eagle Pass, TX","Eagle Pass, TX Micro Area",M2,2,G3110,3313824009,31864676,+28.7297873,-100.3166780
,19980,19980,"Dodge City, KS","Dodge City, KS Micro Area",M2,2,G3110,2844508241,2097359,+37.6884159,-099.8847484
,30420,30420,"Lexington, NE","Lexington, NE Micro Area",M2,2,G3110,3810563621,28203452,+40.7568158,-099.8219783
,10180,10180,"Abilene, TX","Abilene, TX Metro Area",M1,1,G3110,7105577372,36847363,+32.4520222,-099.7187428
,21120,21120,"Elk City, OK","Elk City, OK Micro Area",M2,2,G3110,2335665265,5527154,+35.2706008,-099.6900574
,11060,11060,"Altus, OK","Altus, OK Micro Area",M2,2,G3110,2078855933,4114419,+34.5939486,-099.4122097
,23240,23240,"Fredericksburg, TX","Fredericksburg, TX Micro Area",M2,2,G3110,2740756101,8982856,+30.3250882,-098.9418509
,24460,24460,"Great Bend, KS","Great Bend, KS Micro Area",M2,2,G3110,2319076868,13555398,+38.4812394,-098.7678374
,10100,10100,"Aberdeen, SD","Aberdeen, SD Micro Area",M2,2,G3110,7352936358,111452523,+45.5222208,-098.7041549
,25580,25580,"Hastings, NE","Hastings, NE Micro Area",M2,2,G3110,1458869089,2481410,+40.5206322,-098.5000441
206,33420,33420,"Mineral Wells, TX","Mineral Wells, TX Micro Area",M2,2,G3110,2465126936,87327888,+32.7522042,-098.3179673
,24260,24260,"Grand Island, NE","Grand Island, NE Metro Area",M1,1,G3110,5551274904,67070880,+41.0385675,-098.2728346
365,32580,32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",M1,1,G3110,4068610100,31102596,+26.3963839,-098.1809900
204,10860,10860,"Alice, TX","Alice, TX Micro Area",M2,2,G3110,2240778092,8739522,+27.7335157,-098.0908141
,21420,21420,"Enid, OK","Enid, OK Micro Area",M2,2,G3110,2741478921,4075930,+36.3782725,-097.7877291
,32700,32700,"McPherson, KS","McPherson, KS Micro Area",M2,2,G3110,2326520576,6030190,+38.3958120,-097.6474893
,11620,11620,"Ardmore, OK","Ardmore, OK Micro Area",M2,2,G3110,2129427858,30013356,+34.2518484,-097.2879273
206,23620,23620,"Gainesville, TX","Gainesville, TX Micro Area",M2,2,G3110,2265775271,61333916,+33.6391964,-097.2103433
244,22020,22020,"Fargo, ND-MN","Fargo, ND-MN Metro Area",M1,1,G3110,7278667047,26517816,+46.9148591,-096.9601826
339,30700,30700,"Lincoln, NE","Lincoln, NE Metro Area",M1,1,G3110,3649230871,34424716,+40.8174581,-096.8687434
,24220,24220,"Grand Forks, ND-MN","Grand Forks, ND-MN Metro Area",M1,1,G3110,8825308924,77226578,+47.8359290,-096.8426809
556,11680,11680,"Arkansas City-Winfield, KS","Arkansas City-Winfield, KS Micro Area",M2,2,G3110,2915656992,17314108,+37.2345068,-096.8372468
,10220,10220,"Ada, OK","Ada, OK Micro Area",M2,2,G3110,1865879213,12413427,+34.7214447,-096.6919696
420,23340,23340,"Fremont, NE","Fremont, NE Micro Area",M2,2,G3110,1369377419,36983845,+41.5770082,-096.6458526
358,31740,31740,"Manhattan, KS","Manhattan, KS Metro Area",M1,1,G3110,3757549512,85639947,+39.3410533,-096.5099021
206,20460,20460,"Durant, OK","Durant, OK Micro Area",M2,2,G3110,2342539526,102255715,+33.9640035,-096.2641365
288,20900,20900,"El Campo, TX","El Campo, TX Micro Area",M2,2,G3110,2813116863,21288266,+29.2784805,-096.2296745
,21380,21380,"Emporia, KS","Emporia, KS Micro Area",M2,2,G3110,2194958185,20561715,+38.4554978,-096.1615888
,32140,32140,"Marshall, MN","Marshall, MN Micro Area",M2,2,G3110,1850698941,18410959,+44.4091953,-095.8472678
,32540,32540,"McAlester, OK","McAlester, OK Micro Area",M2,2,G3110,3381152482,187399167,+34.9255401,-095.7481302
,22260,22260,"Fergus Falls, MN","Fergus Falls, MN Micro Area",M2,2,G3110,5107549566,653980191,+46.4057250,-095.7145779
,10820,10820,"Alexandria, MN","Alexandria, MN Micro Area",M2,2,G3110,1650537353,214266358,+45.9368293,-095.4621560
288,26420,26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area",M1,1,G3110,21395340858,3064071034,+29.7495926,-095.3536422
312,11860,11860,"Atchison, KS","Atchison, KS Micro Area",M2,2,G3110,1116730109,6857567,+39.5325441,-095.3133975
,34420,34420,"Mount Pleasant, TX","Mount Pleasant, TX Micro Area",M2,2,G3110,1051677550,50735385,+33.2145990,-094.9667825
,32340,32340,"Maryville, MO","Maryville, MO Micro Area",M2,2,G3110,2271326597,2361588,+40.3611359,-094.8831457
346,30980,30980,"Longview, TX","Longview, TX Metro Area",M1,1,G3110,4611066613,68442652,+32.3646010,-094.8198970
309,33060,33060,"Miami, OK","Miami, OK Micro Area",M2,2,G3110,1219467500,35708902,+36.8357635,-094.8026814
,31260,31260,"Lufkin, TX","Lufkin, TX Micro Area",M2,2,G3110,2066240093,173369611,+31.2519514,-094.6110558
,22900,22900,"Fort Smith, AR-OK","Fort Smith, AR-OK Metro Area",M1,1,G3110,8768726732,226572927,+35.1955345,-094.5625330
346,32220,32220,"Marshall, TX","Marshall, TX Micro Area",M2,2,G3110,2330820875,40969486,+32.5479914,-094.3744344
,22700,22700,"Fort Dodge, IA","Fort Dodge, IA Micro Area",M2,2,G3110,1853443705,7277624,+42.4335786,-094.1758309
359,31860,31860,"Mankato-North Mankato, MN","Mankato-North Mankato, MN Metro Area",M1,1,G3110,3098869457,93362547,+44.1548096,-094.1478013
,22220,22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO Metro Area",M1,1,G3110,8192540477,129289519,+36.1976326,-094.1198967
218,19780,19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA Metro Area",M1,1,G3110,7468132027,73435205,+41.5448597,-093.9434866
218,11180,11180,"Ames, IA","Ames, IA Metro Area",M1,1,G3110,1483235260,2509634,+42.0375379,-093.4660934
,10660,10660,"Albert Lea, MN","Albert Lea, MN Micro Area",M2,2,G3110,1831347092,39714579,+43.6742019,-093.3502887
217,19760,19760,"DeRidder, LA","DeRidder, LA Micro Area",M2,2,G3110,2997502171,21999001,+30.6450184,-093.3402526
378,22060,22060,"Faribault-Northfield, MN","Faribault-Northfield, MN Micro Area",M2,2,G3110,1284223348,52062136,+44.3509427,-093.2985032
,32380,32380,"Mason City, IA","Mason City, IA Micro Area",M2,2,G3110,2508196661,22377392,+43.2137325,-093.2743388
,31620,31620,"Magnolia, AR","Magnolia, AR Micro Area",M2,2,G3110,1984105628,1774699,+33.2230377,-093.2328433
,32180,32180,"Marshall, MO","Marshall, MO Micro Area",M2,2,G3110,1956716995,29587339,+39.1358403,-093.2041639
,11660,11660,"Arkadelphia, AR","Arkadelphia, AR Micro Area",M2,2,G3110,2243121980,43395986,+34.0533162,-093.1762085
284,26300,26300,"Hot Springs, AR","Hot Springs, AR Metro Area",M1,1,G3110,1755505406,147165424,+34.5788613,-093.1469148
,32260,32260,"Marshalltown, IA","Marshalltown, IA Micro Area",M2,2,G3110,1482776067,1803080,+42.0416910,-092.9814523
284,31680,31680,"Malvern, AR","Malvern, AR Micro Area",M2,2,G3110,1593379456,18035696,+34.3151767,-092.9441474
,20980,20980,"El Dorado, AR","El Dorado, AR Micro Area",M2,2,G3110,2691561515,41401587,+33.1682186,-092.5981447
,10780,10780,"Alexandria, LA","Alexandria, LA Metro Area",M1,1,G3110,5079062315,169057160,+31.3253340,-092.5468804
190,33620,33620,"Moberly, MO","Moberly, MO Micro Area",M2,2,G3110,1250217889,13254193,+39.4392486,-092.4929595
340,30780,30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR Metro Area",M1,1,G3110,10578440901,295694130,+34.7557726,-092.4005889
,20260,20260,"Duluth, MN-WI","Duluth, MN-WI Metro Area",M1,1,G3110,21789775318,2075554135,+47.3297007,-092.3762591
,34260,34260,"Mountain Home, AR","Mountain Home, AR Micro Area",M2,2,G3110,1435587425,84022334,+36.2807100,-092.3304383
384,33740,33740,"Monroe, LA","Monroe, LA Metro Area",M1,1,G3110,3852321100,128888970,+32.6904772,-092.2627929
,22780,22780,"Fort Leonard Wood, MO","Fort Leonard Wood, MO Micro Area",M2,2,G3110,1416984433,11342832,+37.8248346,-092.2070224
,21840,21840,"Fairfield, IA","Fairfield, IA Micro Area",M2,2,G3110,1127979900,3523325,+41.0068799,-091.9671367
232,32860,32860,"Menomonie, WI","Menomonie, WI Micro Area",M2,2,G3110,2201842348,35644676,+44.9477408,-091.8977203
190,33020,33020,"Mexico, MO","Mexico, MO Micro Area",M2,2,G3110,1792880223,11880946,+39.2144798,-091.8434148
448,25300,25300,"Hannibal, MO","Hannibal, MO Micro Area",M2,2,G3110,2348355014,55510742,+39.6641152,-091.5791788
318,34020,34020,"Morgan City, LA","Morgan City, LA Micro Area",M2,2,G3110,1438844850,1460448190,+29.6293488,-091.4638037
,22800,22800,"Fort Madison-Keokuk, IA-IL-MO","Fort Madison-Keokuk, IA-IL-MO Micro Area",M2,2,G3110,4703265264,127299951,+40.4783452,-091.4093633
232,20740,20740,"Eau Claire, WI","Eau Claire, WI Metro Area",M1,1,G3110,4263832586,104078617,+44.9380290,-091.2855380
,20220,20220,"Dubuque, IA","Dubuque, IA Metro Area",M1,1,G3110,1575488097,21138791,+42.4634808,-090.8787708
,25760,25760,"Helena-West Helena, AR","Helena-West Helena, AR Micro Area",M2,2,G3110,1801659695,82148488,+34.4236874,-090.8555931
368,22620,22620,"Forrest City, AR","Forrest City, AR Micro Area",M2,2,G3110,1644111375,20049932,+35.0140258,-090.7421378
,31380,31380,"Macomb, IL","Macomb, IL Micro Area",M2,2,G3110,1526558088,2012555,+40.4558082,-090.6789543
,32620,32620,"McComb, MS","McComb, MS Micro Area",M2,2,G3110,2950301336,8218928,+31.1781300,-090.6555298
,26380,26380,"Houma-Thibodaux, LA","Houma-Thibodaux, LA Metro Area",M1,1,G3110,5957078045,3239855454,+29.3341299,-090.8436739
476,22100,22100,"Farmington, MO","Farmington, MO Micro Area",M2,2,G3110,1170437422,7160607,+37.8107068,-090.4738684
406,25220,25220,"Hammond, LA","Hammond, LA Metro Area",M1,1,G3110,2049504791,136674364,+30.6215802,-090.4066329
,23660,23660,"Galesburg, IL","Galesburg, IL Micro Area",M2,2,G3110,1855506549,8834348,+40.9309412,-090.2137611
,24900,24900,"Greenwood, MS","Greenwood, MS Micro Area",M2,2,G3110,3163934365,50147243,+33.4913047,-090.1136329
368,32820,32820,"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",M1,1,G3110,12910527030,319234186,+35.0085568,-089.8218159
,24980,24980,"Grenada, MS","Grenada, MS Micro Area",M2,2,G3110,1093252414,70698246,+33.7700310,-089.8027405
554,32980,32980,"Merrill, WI","Merrill, WI Micro Area",M2,2,G3110,2276237353,72470204,+45.3384167,-089.7423088
466,23300,23300,"Freeport, IL","Freeport, IL Micro Area",M2,2,G3110,1462175613,1385929,+42.3497262,-089.6659942
357,31540,31540,"Madison, WI","Madison, WI Metro Area",M1,1,G3110,8571132545,200856004,+43.0842875,-089.5971781
,20540,20540,"Dyersburg, TN","Dyersburg, TN Micro Area",M2,2,G3110,1326922856,36778051,+36.0541960,-089.3983058
522,30660,30660,"Lincoln, IL","Lincoln, IL Micro Area",M2,2,G3110,1600758860,2252736,+40.1291223,-089.3653067
221,19940,19940,"Dixon, IL","Dixon, IL Micro Area",M2,2,G3110,1877371243,10599322,+41.7474419,-089.2993505
,25620,25620,"Hattiesburg, MS","Hattiesburg, MS Metro Area",M1,1,G3110,4170796492,27232713,+31.1884408,-089.2327410
,25060,25060,"Gulfport-Biloxi-Pascagoula, MS","Gulfport-Biloxi-Pascagoula, MS Metro Area",M1,1,G3110,4586197020,2098192459,+30.4302445,-088.9797355
,34500,34500,"Mount Vernon, IL","Mount Vernon, IL Micro Area",M2,2,G3110,1479284991,32709408,+38.3007796,-088.9242100
362,32280,32280,"Martin, TN","Martin, TN Micro Area",M2,2,G3110,1503105587,3709396,+36.3033855,-088.7208026
,32940,32940,"Meridian, MS","Meridian, MS Micro Area",M2,2,G3110,5597984924,37044195,+32.4106743,-088.6619259
424,32460,32460,"Mayfield, KY","Mayfield, KY Micro Area",M2,2,G3110,1429026036,13047565,+36.7233435,-088.6498974
,20820,20820,"Effingham, IL","Effingham, IL Micro Area",M2,2,G3110,1240027660,3183217,+39.0479445,-088.5928488
118,11540,11540,"Appleton, WI","Appleton, WI Metro Area",M1,1,G3110,2475494072,222455372,+44.2906032,-088.3723255
,26340,26340,"Houghton, MI","Houghton, MI Micro Area",M2,2,G3110,4012466421,15328958860,+47.6819737,-088.1487965
380,33660,33660,"Mobile, AL","Mobile, AL Metro Area",M1,1,G3110,3184121204,1073852495,+30.6845725,-088.1965682
267,24580,24580,"Green Bay, WI","Green Bay, WI Metro Area",M1,1,G3110,4843697458,2534691724,+44.4739612,-087.9959258
,31940,31940,"Marinette, WI-MI","Marinette, WI-MI Micro Area",M2,2,G3110,6328367306,1151919359,+45.4352790,-087.7692157
,22520,22520,"Florence-Muscle Shoals, AL","Florence-Muscle Shoals, AL Metro Area",M1,1,G3110,3264212409,214450972,+34.7992544,-087.7193881
,21780,21780,"Evansville, IN-KY","Evansville, IN-KY Metro Area",M1,1,G3110,3793444395,125176173,+38.0200703,-087.5861659
,32100,32100,"Marquette, MI","Marquette, MI Micro Area",M2,2,G3110,4683958912,4185358957,+46.6566287,-087.5839820
,31820,31820,"Manitowoc, WI","Manitowoc, WI Micro Area",M2,2,G3110,1526310981,2343326774,+44.1050913,-087.3137563
,21540,21540,"Escanaba, MI","Escanaba, MI Micro Area",M2,2,G3110,3033127424,2124385259,+45.8052288,-086.9019375
176,33140,33140,"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",M1,1,G3110,1549659085,38675577,+41.5490129,-086.7447386
,31220,31220,"Ludington, MI","Ludington, MI Micro Area",M2,2,G3110,1282237606,1935670696,+43.9966363,-086.7508138
320,23140,23140,"Frankfort, IN","Frankfort, IN Micro Area",M2,2,G3110,1049119208,461117,+40.3059440,-086.4775665
,33860,33860,"Montgomery, AL","Montgomery, AL Metro Area",M1,1,G3110,7027037498,189733905,+32.3656313,-086.4045848
,30900,30900,"Logansport, IN","Logansport, IN Micro Area",M2,2,G3110,1067475955,6974424,+40.7537986,-086.3551685
266,26090,26090,"Holland, MI","Holland, MI Micro Area",M2,2,G3110,2137343989,2610850577,+42.5957875,-086.6347446
222,21460,21460,"Enterprise, AL","Enterprise, AL Micro Area",M2,2,G3110,1758565487,3907876,+31.4022580,-085.9896022
350,21060,21060,"Elizabethtown-Fort Knox, KY","Elizabethtown-Fort Knox, KY Metro Area",M1,1,G3110,3082732343,72564897,+37.7329803,-085.9721707
515,21140,21140,"Elkhart-Goshen, IN","Elkhart-Goshen, IN Metro Area",M1,1,G3110,1199614703,12423390,+41.6006928,-085.8639864
,11500,11500,"Anniston-Oxford-Jacksonville, AL","Anniston-Oxford-Jacksonville, AL Metro Area",M1,1,G3110,1569245411,16568577,+33.7717061,-085.8225133
150,23980,23980,"Glasgow, KY","Glasgow, KY Micro Area",M2,2,G3110,2012906596,36263738,+36.9675705,-085.8154965
266,24340,24340,"Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI Metro Area",M1,1,G3110,6914641979,2930476628,+42.9786324,-085.8112082
,32660,32660,"McMinnville, TN","McMinnville, TN Micro Area",M2,2,G3110,1120635693,3508325,+35.6782498,-085.7773428
350,31140,31140,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN Metro Area",M1,1,G3110,9268040329,160362235,+38.3352396,-085.6689414
,31980,31980,"Marion, IN","Marion, IN Micro Area",M2,2,G3110,1072452767,2133507,+40.5157575,-085.6549455
294,24700,24700,"Greensburg, IN","Greensburg, IN Micro Area",M2,2,G3110,964946213,1955471,+39.3059799,-085.4998310
258,26540,26540,"Huntington, IN","Huntington, IN Micro Area",M2,2,G3110,991056505,13133894,+40.8263938,-085.4785975
222,20020,20020,"Dothan, AL","Dothan, AL Metro Area",M1,1,G3110,4444378744,33487986,+31.2454962,-085.4691714
350,31500,31500,"Madison, IN","Madison, IN Micro Area",M2,2,G3110,934033344,5844616,+38.7836039,-085.4400900
258,23060,23060,"Fort Wayne, IN","Fort Wayne, IN Metro Area",M1,1,G3110,3524916106,18669917,+41.0069993,-085.2164239
336,23180,23180,"Frankfort, KY","Frankfort, KY Micro Area",M2,2,G3110,1060818733,17337099,+38.1205041,-084.9383363
394,34380,34380,"Mount Pleasant, MI","Mount Pleasant, MI Micro Area",M2,2,G3110,1483226456,12959626,+43.6452331,-084.8394245
212,24820,24820,"Greenville, OH","Greenville, OH Micro Area",M2,2,G3110,1549120892,4245786,+40.1315416,-084.6212483
394,10940,10940,"Alma, MI","Alma, MI Micro Area",M2,2,G3110,1472309905,8154670,+43.2923259,-084.6046900
,25880,25880,"Hillsdale, MI","Hillsdale, MI Micro Area",M2,2,G3110,1549199572,22938608,+41.8644753,-084.6424093
,19580,19580,"Defiance, OH","Defiance, OH Micro Area",M2,2,G3110,1065649896,7073999,+41.3216789,-084.4864334
336,30460,30460,"Lexington-Fayette, KY","Lexington-Fayette, KY Metro Area",M1,1,G3110,3803528175,40707477,+38.1028440,-084.4385721
474,33220,33220,"Midland, MI","Midland, MI Metro Area",M1,1,G3110,1337099821,30589807,+43.6482031,-084.3794144
,11140,11140,"Americus, GA","Americus, GA Micro Area",M2,2,G3110,1682460171,28168103,+32.0983334,-084.2243113
,10500,10500,"Albany, GA","Albany, GA Metro Area",M1,1,G3110,5005402344,65696221,+31.5893026,-084.1749127
220,10300,10300,"Adrian, MI","Adrian, MI Micro Area",M2,2,G3110,1941339768,30699189,+41.8961086,-084.0743496
,30940,30940,"London, KY","London, KY Micro Area",M2,2,G3110,3258431131,47847303,+36.9206099,-084.0453679
220,11460,11460,"Ann Arbor, MI","Ann Arbor, MI Metro Area",M1,1,G3110,1828433678,42623578,+42.2523272,-083.8446336
178,32500,32500,"Maysville, KY","Maysville, KY Micro Area",M2,2,G3110,621929411,16276288,+38.5941640,-083.8280061
122,23580,23580,"Gainesville, GA","Gainesville, GA Metro Area",M1,1,G3110,1017306098,94561948,+34.3175876,-083.8184973
336,34460,34460,"Mount Sterling, KY","Mount Sterling, KY Micro Area",M2,2,G3110,1760541810,23430907,+38.0366233,-083.7458801
356,31420,31420,"Macon, GA","Macon, GA Metro Area",M1,1,G3110,4461725312,38847900,+32.8561967,-083.7143131
220,22420,22420,"Flint, MI","Flint, MI Metro Area",M1,1,G3110,1649729501,32693085,+43.0210768,-083.7063718
,33180,33180,"Middlesborough, KY","Middlesborough, KY Micro Area",M2,2,G3110,929806701,5480741,+36.7226801,-083.6810456
248,22300,22300,"Findlay, OH","Findlay, OH Micro Area",M2,2,G3110,1376210232,5959837,+41.0004711,-083.6660335
220,33780,33780,"Monroe, MI","Monroe, MI Metro Area",M1,1,G3110,1422996308,338244021,+41.9160970,-083.4871059
314,34100,34100,"Morristown, TN","Morristown, TN Metro Area",M1,1,G3110,1129292850,140081484,+36.1154845,-083.3765460
,22340,22340,"Fitzgerald, GA","Fitzgerald, GA Micro Area",M2,2,G3110,647809457,9807028,+31.7407755,-083.1471898
220,19820,19820,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Dearborn, MI Metro Area",M1,1,G3110,10072892006,897203024,+42.7218478,-083.2008463
,10980,10980,"Alpena, MI","Alpena, MI Micro Area",M2,2,G3110,1481125307,2908714555,+44.8949540,-083.4265739
198,32020,32020,"Marion, OH","Marion, OH Micro Area",M2,2,G3110,1045726876,908577,+40.5880337,-083.1688034
,23380,23380,"Fremont, OH","Fremont, OH Micro Area",M2,2,G3110,1057901466,23963729,+41.3552905,-083.1427350
,33300,33300,"Milledgeville, GA","Milledgeville, GA Micro Area",M2,2,G3110,1889880381,42487922,+33.1985269,-083.0911491
,20140,20140,"Dublin, GA","Dublin, GA Micro Area",M2,2,G3110,2875695898,38204475,+32.5303716,-082.8566534
,20060,20060,"Douglas, GA","Douglas, GA Micro Area",M2,2,G3110,1490103280,70753625,+31.5492446,-082.8449381
,24620,24620,"Greeneville, TN","Greeneville, TN Micro Area",M2,2,G3110,1611346226,5099735,+36.1795140,-082.8474854
120,11700,11700,"Asheville, NC","Asheville, NC Metro Area",M1,1,G3110,5265357913,21779731,+35.5956693,-082.6816145
,26140,26140,"Homosassa Springs, FL","Homosassa Springs, FL Metro Area",M1,1,G3110,1507100924,495589452,+28.8436402,-082.5248099
264,23540,23540,"Gainesville, FL","Gainesville, FL Metro Area",M1,1,G3110,3172084250,257185419,+29.6779808,-082.4799713
198,34540,34540,"Mount Vernon, OH","Mount Vernon, OH Micro Area",M2,2,G3110,1361054322,10718576,+40.4036198,-082.4223929
273,24860,24860,"Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC Metro Area",M1,1,G3110,7020898608,200411721,+34.6837085,-082.4134227
273,24940,24940,"Greenwood, SC","Greenwood, SC Micro Area",M2,2,G3110,2448090456,74346297,+34.1907550,-082.2966767
280,32000,32000,"Marion, NC","Marion, NC Micro Area",M2,2,G3110,1141169556,13956785,+35.6822317,-082.0480292
170,30880,30880,"Logan, WV","Logan, WV Micro Area",M2,2,G3110,1175209714,4830097,+37.8305905,-081.9408530
,22580,22580,"Forest City, NC","Forest City, NC Micro Area",M2,2,G3110,1460866914,4676879,+35.4027469,-081.9195825
273,23500,23500,"Gaffney, SC","Gaffney, SC Micro Area",M2,2,G3110,1016985344,11701051,+35.0497962,-081.6076469
496,25980,25980,"Hinesville, GA","Hinesville, GA Metro Area",M1,1,G3110,2374380758,232029278,+31.7787803,-081.5764701
425,31930,31930,"Marietta, OH","Marietta, OH Micro Area",M2,2,G3110,1636799193,20784911,+39.4506837,-081.4906531
280,25860,25860,"Hickory-Lenoir-Morganton, NC","Hickory-Lenoir-Morganton, NC Metro Area",M1,1,G3110,4240788334,75209737,+35.8146669,-081.4570667
184,10420,10420,"Akron, OH","Akron, OH Metro Area",M1,1,G3110,2331619578,62018442,+41.1466395,-081.3501104
422,19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",M1,1,G3110,4109094861,1079325613,+29.1789002,-081.1890231
,25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC Metro Area",M1,1,G3110,3189787021,1013139043,+32.3867916,-080.8308775
184,11780,11780,"Ashtabula, OH","Ashtabula, OH Micro Area",M2,2,G3110,1818008353,1724826028,+41.9066369,-080.7455916
268,34340,34340,"Mount Airy, NC","Mount Airy, NC Micro Area",M2,2,G3110,1378305039,10715035,+36.4154160,-080.6864631
370,33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",M1,1,G3110,13145453524,2749445492,+26.1018281,-080.4787552
172,10620,10620,"Albemarle, NC","Albemarle, NC Micro Area",M2,2,G3110,1023264907,25262143,+35.3104492,-080.2543742
390,21900,21900,"Fairmont, WV","Fairmont, WV Micro Area",M2,2,G3110,799642465,7186184,+39.5058387,-080.2434018
240,32740,32740,"Meadville, PA","Meadville, PA Micro Area",M2,2,G3110,2621846809,65303124,+41.6878350,-080.1077990
240,21500,21500,"Erie, PA","Erie, PA Metro Area",M1,1,G3110,2069952474,1965847842,+42.1179519,-080.0963858
,21180,21180,"Elkins, WV","Elkins, WV Micro Area",M2,2,G3110,2692796583,667359,+38.7810953,-079.8677881
,22500,22500,"Florence, SC","Florence, SC Metro Area",M1,1,G3110,3525257657,24399017,+34.1537745,-079.8060793
390,34060,34060,"Morgantown, WV","Morgantown, WV Metro Area",M1,1,G3110,2612979127,21733747,+39.5251551,-079.8019121
268,24660,24660,"Greensboro-High Point, NC","Greensboro-High Point, NC Metro Area",M1,1,G3110,5161864504,69081871,+36.0252039,-079.7926333
396,23860,23860,"Georgetown, SC","Georgetown, SC Micro Area",M2,2,G3110,2107094125,572624603,+33.4175309,-079.2963325
,31340,31340,"Lynchburg, VA","Lynchburg, VA Metro Area",M1,1,G3110,5491599067,68380853,+37.3649258,-079.2166894
